Date,Close,High,Low,Open,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Next_Close,Target_Return,Target_Class,Sentiment_Score,Predicted_Price,Signal,Signal_Text,Confidence,Explanation,Risk_Level
2025-07-18,210.539306640625,211.1474566075158,209.06380098140497,210.23024956462245,48974600,6368249572.816624,3230954900,0.047679676079727375,26087654.894081913,0.21203965026703864,3.95200357730805,114137934.91156295,209.01529781825792,69.50469040987616,5133.274394482283,206.829598236084,215.84886100471826,197.81033546744973,8.721443009659863,0.7056547469401839,0.0,0.0,209.8912808331248,213.34477147679976,206.43779018944983,3.290742359536778,0.5938218565449217,0.0,0.0,196.2627584683704,215.57398008038285,205.91836927437663,9.33677857362069,0.7392876773457946,3.6230048191657267,1.323891282859182,2.2115672413555956,2.073933597467674,0.13763364388792176,210.1729253133138,204.54102384127103,208.74408328382285,206.53251604246725,1.1330296851862107,0.8123908164575784,0.32063886872863234,0.1550820286186507,24.44035721105892,4.965888214111317,42.25120108974658,31.956615160537226,10.294585929209354,209.71181981020513,205.02608177751324,207.3689507938592,203.99267998431898,99.99959624924148,15.936958772739473,20.4045365631773,15.59844891946392,55.70076552899697,201.87490582675298,196.55830670082744,64.0,20.0,44.0,206.59132988433592,214.90140657695315,0.0,0.0,59.433320071479,0.35219883865131035,0.4081930130946343,0.3980278333823453,16.490500161608892,45.57770035248704,70.2416477081987,65.95964427934922,-29.75835229180129,5.722792933900024,1.6167845170823512,1.0708082599937208,1.008168602329687,0.06263965766403379,-5.846503122516071,-4.529333114608981,-1.31717000790709,209.0813310670598,0.552320145423657,0.5508004508599562,190.7980880282581,211.83535766601562,0.006155862513610763,1,-0.3047618269920349,213.0673828125,1,BUY,0.6000000000000001,📈 BUY Signal: Strong uptrend detected with positive MACD momentum. Model predicts price increase of 1.20%. Supported by negative news sentiment.,Medium
2025-07-21,211.83535766601562,215.12534891613055,210.98794558852114,211.45652088357517,51377400,6337918140.938577,3282332300,-0.04467065793721923,31873380.18805654,23.764444264227706,4.572483740546879,114454207.12226973,210.05224895652375,67.85895724681009,5133.274394482283,207.40185623168946,216.16287979150425,198.64083267187468,8.448355978094828,0.7530241702956845,0.0,0.0,210.05445113076416,213.18093700951044,206.92796525201788,2.9768337323163547,0.7848096240187727,0.0,0.0,198.3563846401482,215.57398008038285,206.96518236026554,8.301562846670379,0.7828603635539786,3.7193085647997086,1.3306469238460121,2.2943448323132998,2.118015844436799,0.17632898787650086,210.17624791463217,205.06634814922626,209.21966395800635,206.92531912569305,1.1833498081398262,0.794948758150419,0.38840104998940717,0.15923215222551582,24.3710922527247,5.5002738952636605,45.2887468945218,35.311722907000494,9.977023987521306,210.85833940023323,205.02608177751324,207.94221058887325,203.99267998431898,99.99979812462074,16.86715139069004,25.949108162027677,14.29465346512829,91.23157067322998,201.87490582675298,196.55830670082744,60.0,16.0,44.0,206.91035052542594,214.90140657695315,1.0,0.0,61.712659304749316,0.5348739833474141,0.4371566476374298,0.4172986894217254,17.51309835947129,40.15909352607245,62.834509549063085,65.49410552102376,-37.165490450936915,6.195735445019153,0.018825337824037343,1.1087791682561772,1.028290715514985,0.0804884527411922,-4.935019057019205,-4.610470303091026,-0.3245487539281786,209.20410846637074,0.6155862513610666,0.6136992592796986,192.58820107738092,213.74954223632812,0.00903619014031853,1,-0.3196617563565572,213.56048583984375,1,BUY,0.6000000000000001,📈 BUY Signal: Strong uptrend detected with bullish RSI (61.7) and positive MACD momentum. Model predicts price increase of 0.81%. Supported by negative news sentiment.,Medium
2025-07-22,213.74954223632812,214.29787667610697,211.5861274580158,212.49337032996837,46404100,6365555781.262153,3328736400,-0.04645749602870485,40009470.47822536,-0.66996017916268,2.7583125105015402,114873523.39316009,210.5949868012715,66.35040134129657,5179.659637953253,208.04489974975587,216.68641717327426,199.40338232623748,8.307358107709184,0.8300718037694824,0.0,0.0,210.44293698029554,213.54350230428093,207.34237165631015,2.946704098009912,1.0332261878911733,1.0,0.0,198.65545787730727,215.57398008038285,207.11471897884508,8.132149465536434,0.8921632857671773,3.6185526301288546,1.3306469238460121,2.4857511746291436,2.191562910475268,0.2941882641538758,210.24686559041342,205.6491898756761,209.91656830851738,207.43081713388824,1.0877818735391491,0.8756599255107789,0.21212194802837026,0.16476253496252574,24.266781421795255,1.2681343078613168,47.78181581849672,38.307962193136774,9.473853625359943,211.01784972077826,205.02608177751324,208.02196574914575,203.99267998431898,99.99989906231036,17.730901678786996,24.637738758753965,13.5722559527544,98.27416000564928,202.01946613969312,196.55830670082744,56.00000000000001,12.0,44.00000000000001,207.07465049324003,214.90140657695315,0.0,0.0,64.85364651232797,0.7866049605788294,0.5578925941925178,0.467747418308194,19.297481375421103,42.66606854182171,79.68931435337844,70.9218238702134,-20.31068564662156,6.465299492079737,0.3980289482635471,1.1983519175092925,1.0623029559138466,0.13604896159544588,-4.973579879054336,-4.683092218283688,-0.2904876607706477,209.5612554076684,0.9036190140318423,0.8995608062564386,195.2320836951299,213.5002899169922,-0.001166095219330839,0,0.020098984241485596,214.25961303710938,1,BUY,0.8,📈 BUY Signal: Strong uptrend detected with bullish RSI (64.9) and positive MACD momentum. Model predicts price increase of 0.24%. Supported by neutral sentiment.,Low
2025-07-23,213.5002899169922,214.4972560435483,211.76557859278188,214.3477172095632,46989300,6378246199.893535,3281747100,0.014580513247702282,32620661.551482856,1.1011472191994065,1.4377747675631873,114818729.39507039,210.78529360799027,65.26521324370948,5179.659637953253,208.73529891967775,216.78317522115194,200.68742261820356,7.7110832169991985,0.7960402731613557,0.0,0.0,210.84238690743115,213.80636682191545,207.87840699294694,2.8115598176998158,0.9483672437475816,0.0,0.0,198.65545787730727,215.57398008038285,207.11471897884508,8.10525210189097,0.877430774479009,3.529865112192612,1.3310118354034657,2.587502384022116,2.2707508051846377,0.3167515788374784,210.59580357869467,206.32789377065805,210.46791009443658,207.88040771041446,1.061815831087652,0.9361179383419115,0.1256978927457405,0.17039402613116797,24.242881208135646,0.6375495910644418,49.45695160551445,40.8523872900993,8.604564315415146,211.01784972077826,205.02608177751324,208.02196574914575,204.2235277969665,99.99994953115518,18.585544362203013,23.73656162766284,12.866849529583973,98.13547318014542,201.72114524958664,196.34425513871165,52.0,8.0,44.0,207.23566446169784,214.90140657695315,0.0,0.0,64.1160517637245,0.7274912378553783,0.6829900605938738,0.5593464341412738,20.593035308455452,44.84157131292093,76.91449496382202,73.1461062887545,-23.085505036177974,6.780603129691968,2.000475449714413,1.2447071912744216,1.0987838029859618,0.14592338828845985,-4.855839036159255,-4.717641581858802,-0.13819745430045316,209.75876653609637,-0.11660952193308649,-0.11667756373681115,194.8878149737399,213.11148071289062,-0.0018211179209767327,0,0.7075342535972595,214.90402221679688,1,BUY,1.0,📈 BUY Signal: Strong uptrend detected with bullish RSI (64.1) and positive MACD momentum. Model predicts price increase of 0.66%. Supported by positive news sentiment.,Low
2025-07-24,213.11148071289062,215.03563331063384,212.8821827557749,213.25105536667797,46022600,6342024510.471531,3235724500,-0.005758309230952695,25404279.833173227,3.871924531517027,0.27808378677717677,114734916.81344044,210.88879060150668,65.88025905543472,5170.226866962016,209.34344787597655,216.7591260802126,201.9277696717405,7.084700552586106,0.7540585454990253,0.0,0.0,211.0770083473924,213.91238033170953,208.24163636307526,2.6865758677521665,0.8587663941012329,0.0,0.0,198.65545787730727,215.57398008038285,207.11471897884508,8.08170610292938,0.8544494999069969,3.392223656459246,1.333400665312969,2.6067186670196634,2.337944377551643,0.2687742894680203,210.90735626220703,206.91610365647537,210.87461326650643,208.26789459948677,1.0092267296951443,0.951352870526136,0.057873859169008224,0.17512552893886685,24.202673055274847,1.1559875488281364,48.75789871653172,42.70893477177463,6.048963944757091,211.01784972077826,205.02608177751324,208.02196574914575,204.2235277969665,99.99997476557759,19.526055820546468,23.789982730600304,12.323101658070435,108.69969048645393,201.72114524958664,196.34425513871165,48.0,4.0,44.0,207.3934581507865,214.90140657695315,0.0,0.0,62.91402836390776,0.8023803834513118,0.7721588606285064,0.6710138384716325,21.38145077506617,44.51540387524348,72.58604850742246,76.3966192748743,-27.413951492577546,7.25509943790891,1.7856337288913664,1.2516181008275709,1.1293506625542837,0.12226743827328712,-4.870934339125343,-4.74830013331211,-0.12263420581323281,209.82638029249594,-0.18211179209767225,-0.18227781721993352,194.35078948921353,213.23110961914062,0.00056134425911651,1,-0.8876466751098633,215.1237030029297,1,BUY,0.6000000000000001,📈 BUY Signal: Strong uptrend detected with bullish RSI (62.9) and positive MACD momentum. Model predicts price increase of 0.94%. Supported by negative news sentiment.,Medium
2025-07-25,213.23110961914062,214.58698409364732,212.75255494872997,214.0486138925591,40268800,6322765867.626117,3275993300,-0.022971278247294377,22463284.499862768,-1.3171589750866233,0.9348933963525571,114757521.47314195,211.04627668724606,66.86769888347558,5173.1291441321155,209.9854934692383,216.33640192942377,203.6345850090528,6.048902098197419,0.755523770358953,0.0,0.0,211.38839212521003,214.18089527903356,208.5958889713865,2.6420591270399276,0.8299400918146718,0.0,0.0,198.65545787730727,215.57398008038285,207.11471897884508,8.05699571125567,0.8615203838065524,3.2364442053050566,1.2566486166527167,2.601611010413535,2.3906777041240215,0.21093330628951357,211.1349957784017,207.61551314133865,211.2371511669117,208.63554015649817,1.0788600439086886,0.9931122162237682,0.0857478276849204,0.1788067000522904,24.16368884874575,1.7800704956054574,48.14603135569141,44.195484095221246,3.9505472604701666,211.56618561525966,205.02608177751324,208.29613369638645,204.2235277969665,99.99998738278879,20.328534907774834,22.902108332828856,12.12691382960326,103.73351424300499,201.53920597127322,191.05231686848896,44.0,0.0,44.0,207.54809596609337,214.90140657695315,0.0,0.0,63.142983613265564,0.8257076804359015,0.7851931005808638,0.7467806739344147,22.107613264554775,45.249500544544205,77.80366683115328,75.76807010079924,-22.196333168846724,7.619869725113716,1.2977109362897818,1.2469644474100907,1.152873419525445,0.09409102788464563,-5.799389627671375,-4.958518032183964,-0.8408715954874113,210.02167468114644,0.05613442591165807,0.05611867643642299,194.51602161505974,213.40061950683594,0.0007949585217564168,1,0.6856922507286072,215.78565979003906,1,BUY,1.0,📈 BUY Signal: Strong uptrend detected with bullish RSI (63.1) and positive MACD momentum. Model predicts price increase of 1.20%. Supported by positive news sentiment.,Low
2025-07-28,213.40061950683594,214.1981955143971,212.41361748607306,213.38067592321022,37858000,6326784347.005539,3313851300,0.004487240054830275,20171001.761077967,-1.7152040586225616,2.0837926028558376,114787617.0128586,211.30193557501107,67.31795018581792,5177.241567229389,210.63202667236328,215.41591023371228,205.84814311101428,4.542408518710499,0.7893666619356372,0.0,0.0,211.8832211032448,214.5182034289261,209.24823877756353,2.487202442894087,0.7879333171995343,0.0,0.0,198.65545787730727,215.57398008038285,207.11471897884508,8.032264831877743,0.8715395737606547,3.0912575876069543,1.1767689862864883,2.5814834527130586,2.428838853841829,0.1526445988712295,211.27125040690103,208.28539862999548,211.56999244997698,208.98850899726392,1.0813992942031132,0.885113457527228,0.19628583667588517,0.18142396561204482,24.02283803781105,-0.11264801025390625,49.130872958536656,45.548294673293896,3.582578285242761,211.56618561525966,205.91836927437663,208.74227744481814,204.2235277969665,99.9999936913944,20.879796931641334,22.040331505435642,12.385260112922424,94.76630343385939,201.5043081257019,191.05231686848896,40.0,0.0,40.0,207.6996410250941,214.90140657695315,0.0,0.0,63.48696305510581,0.860754313430374,0.829614125772529,0.7956553623272997,22.814806294870085,47.49469985240647,79.78995121912781,76.72655551923451,-20.210048780872185,7.37414988104868,0.7721064328776472,1.2352274606384483,1.1693442277480457,0.06588323289040265,-6.912400388335435,-5.349294503414258,-1.5631058849211765,210.97900935913648,0.07949585217563726,0.07946427095921749,194.75014963623642,210.62904357910156,-0.012987665800312225,0,-0.9664202332496643,216.34844970703125,1,BUY,0.6000000000000001,📈 BUY Signal: Strong uptrend detected with bullish RSI (63.5) and positive MACD momentum. Model predicts price increase of 1.38%. Supported by negative news sentiment.,Medium
2025-07-29,210.62904357910156,214.1582970701604,210.18041185237743,213.53020352524888,51411700,6286969220.803954,3262439600,-0.08081019461831727,-3066488.5082047936,-8.793861232063158,1.8536897831399313,114119899.03503269,211.48877463490984,66.97434769223409,5177.241567229389,210.93610229492188,214.8234508212737,207.04875376857007,3.6858067292024668,0.4605053786997991,0.0,0.0,212.11518297289945,214.85185476105343,209.37851118474546,2.580363885128987,0.2284768673702818,0.0,0.0,205.5145879695679,215.57398008038285,210.54428402497538,4.768928600354209,0.5084259121418534,3.1799203506245544,1.2025166221256716,2.315201007826886,2.4061112846388406,-0.09091027681195474,211.28038914998373,208.679200392503,211.42523108522693,209.11003007740004,1.0568774122506555,0.8833054600497161,0.17357195220093935,0.18021388196956267,24.00312760607637,-2.949026489257818,48.23158929370176,46.61216277474762,1.6194265189541426,212.03974428123195,206.96518236026554,209.50246332074875,204.2235277969665,49.9999968456972,20.21739193329071,20.21441114607879,16.010143361180027,25.447048960651333,201.5043081257019,191.05231686848896,36.0,0.0,36.0,207.84815518291484,214.90140657695315,0.0,0.0,54.52639531304377,0.0,0.562153997955425,0.7256537414362726,21.055382543502095,39.525932990278406,45.267118468134804,67.62024550613862,-54.732881531865196,6.932113143508104,0.052092552091464864,1.1071687986319627,1.1569091419248292,-0.049740343292866473,-5.382314269677735,-5.355898456666954,-0.02641581301078144,210.96434906026053,-1.2987665800312187,-1.3072742970519968,190.92203319816895,208.415771484375,-0.010507915039244671,0,-0.23132503032684326,216.13861083984375,0,HOLD,0.2,⚠️ HOLD Signal: Downtrend confirmed with negative MACD momentum. Model predicts price increase of 2.62%. Combined with negative news sentiment.,High
2025-07-30,208.415771484375,211.74563469104578,207.0898047125579,211.25711581327238,45512500,6267380374.795257,3216927100,-0.09043038052050159,-17018639.608638775,-28.148626427851763,-1.5236767165644065,113641657.55180907,211.3265447596885,59.87191201219422,5122.839552703297,210.99741592407227,214.67973139155336,207.31510045659118,3.4903891607906474,0.14945365728492824,0.0,0.0,212.04738843134902,214.87478448289372,209.2199923798043,2.6667586641465175,-0.1422193567452145,0.0,1.0,206.59132988433592,215.57398008038285,211.08265498235937,4.257232325195562,0.20310727460387767,3.3275113134108865,1.3676455914116488,1.903633785526722,2.305615784816417,-0.40198199928969514,211.3161137898763,208.9687042236328,210.96223730048047,209.05860351495375,0.9145451184546917,0.9954774280800505,-0.0809323096253588,0.17404623067270694,24.103907699169973,-2.5218299865722713,44.54757229980797,47.0658533369499,-2.518281037141932,211.1075768143442,207.11471897884508,209.11114789659464,204.2235277969665,24.9999984228486,19.224714422219723,18.303153726265272,20.77271201385321,-90.2892622666221,200.886186914684,191.05231686848896,32.0,16.0,16.0,207.84815518291484,215.12534891613055,0.0,1.0,48.624411138240546,0.0,0.2869181044767913,0.5595620760682485,17.72861649555802,38.322669760827914,18.325273936175883,47.79411454114615,-81.67472606382412,5.966668934509272,0.20611649884990738,0.9105742378072266,1.1076421611013088,-0.19706792329408218,-5.133150185431088,-5.311348802419781,0.1781986169886931,210.92228129284615,-1.0507915039244642,-1.05635130005588,187.86504919027828,206.94027709960938,-0.007079571638254081,0,0.674771249294281,215.1780242919922,0,HOLD,0.2,⚠️ HOLD Signal: Downtrend confirmed with negative MACD momentum. Model predicts price increase of 3.24%. Combined with positive news sentiment.,High
2025-07-31,206.94027709960938,209.20337937318874,206.5315173151756,207.85748415888986,80698400,6211373564.309935,3136228700,-0.19681308018279636,-31597410.530200426,-5.132829424187529,-1.5823097381891489,113070347.44791658,210.92841857057238,56.332296519360625,5122.839552703297,210.75465545654296,214.8152475807202,206.69406333236572,3.8533830869653367,0.03031747091485423,0.0,0.0,211.82008008165673,214.69433214215297,208.9458280211605,2.713861744729968,-0.348882227330626,0.0,1.0,206.5315173151756,215.57398008038285,211.05274869777924,4.290516261963092,0.04520447526823899,3.261946387871113,1.5829906352559688,1.4417837455036988,2.1328493769538737,-0.6910656314501749,211.18817138671875,209.24747232290414,210.34347419265416,208.90169044715046,0.9121976130651174,1.0306123995392726,-0.11841478647415526,0.16310461589949782,24.181171866062076,-1.2322402954101506,40.35802475818105,46.85550041122039,-6.497475653039338,210.82843311565307,207.11471897884508,208.97157604724907,204.2235277969665,12.4999992114243,18.505688246707866,17.29268665464864,20.77946696051512,-137.57162418820369,200.78898372178926,192.3865025165817,28.000000000000004,12.0,16.000000000000004,207.84815518291484,214.9646380320591,0.0,0.0,45.11825701606573,0.0,0.0,0.2830240341440721,13.79016832724658,32.267069676465894,4.756432327442415,22.78294157725102,-95.24356767255759,4.541799489329975,-0.7364453880709578,0.6901733262270812,1.0241483941264633,-0.33397506789938214,0.8695151741345846,-4.075176007108908,4.944691181243493,210.77906795157674,-0.7079571638254123,-0.7104750713967434,185.8270879523862,201.76602172851562,-0.02500361671306333,0,-0.9691748023033142,212.79660034179688,0,HOLD,0.2,⚠️ HOLD Signal: Downtrend confirmed with negative MACD momentum. Model predicts price increase of 2.83%. Combined with negative news sentiment.,High
