Date,Close,High,Low,Open,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Next_Close,Target_Return,Target_Class
2020-01-02,28.68400001525879,28.713333129882812,28.11400032043457,28.299999237060547,142981500,128985627.7150304,142981500,0.9021141036779612,0.0,0.0,0.0,0.0,28.503777821858723,50.0,1000.0,28.68400001525879,28.68400001525879,28.68400001525879,0.0,0.0,0.0,0.0,28.503777821858723,29.103110631306965,27.90444501241048,4.205286844388965,0.6503523506129946,0.0,0.0,28.11400032043457,28.713333129882812,28.41366672515869,2.089432468028936,0.9510570518389806,0.0,0.0,0.0,0.0,0.0,28.68400001525879,28.68400001525879,28.68400001525879,28.68400001525879,0.0,0.0,0.0,-88.0687227064506,1.0,216.34614492939636,-882.9368524361049,-882.9368524361049,0.0,28.41366672515869,28.41366672515869,28.41366672515869,28.41366672515869,0.0,0.0,0.0,0.0,0.0,243.17347575409525,241.1645216760985,0.0,0.0,0.0,29.333332061767578,28.713333129882812,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,95.10570518389805,95.10570518389805,-4.89429481610194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.68400001525879,0.0,0.0,0.0,29.534000396728516,0.029633258297920753,1
2020-01-03,29.534000396728516,30.266666412353516,29.128000259399414,29.366666793823242,266677500,52479937.673002824,409659000,0.1281063950090266,226675976.729393,0.5481031287985065,0.5481031287985065,7902523.239743788,29.24530999202039,100.0,1000.0,29.109000205993652,29.95900058746338,28.258999824523926,5.840120756155056,0.75,0.0,0.0,29.073333422342934,29.942332903544106,28.204333941141762,5.977983113098022,0.7650559547796428,0.0,0.0,28.11400032043457,30.266666412353516,29.190333366394043,7.395190754355428,0.6596471610829892,0.0,0.0,0.06780629823690276,0.013561259647380553,0.05424503858952221,29.109000205993652,29.109000205993652,28.81476930471567,28.74696300647877,0.009852072337862495,0.0018978003934133508,0.007954271944449144,0.005787745761312647,2.138979676570446,215.9211447386615,-881.2023711916406,-882.0696118138728,0.8672406222322024,29.190333366394043,29.190333366394043,29.190333366394043,29.190333366394043,0.0,0.0,0.0,0.0,66.66666666666688,243.17347575409525,241.1645216760985,4.0,0.0,4.0,29.333332061767578,28.713333129882812,0.0,0.0,100.0,0.0,0.0,0.0,100.0,38.955118724191344,65.96471610829892,80.53521064609848,-34.035283891701084,0.0,0.0,0.2358729101979263,0.047174582039585265,0.18869832815834103,6.485616501555344,1.297123300311069,5.188493201244276,28.972446170775516,2.963325829792085,2.920267893223416,2.963325829792085,30.1026668548584,0.019254637045135074,1
2020-01-06,30.1026668548584,30.104000091552734,29.333332061767578,29.364667892456055,151995000,203949042.46644527,561654000,0.36312221130170047,206641474.09711567,0.010816448771133857,0.2794597887848202,10829131.797419079,29.40804925411455,100.0,1019.2546370451349,29.440222422281902,30.606126514178964,28.27431833038484,7.920484262473809,0.7840904484255742,0.0,0.0,29.331111060248478,30.167333390977646,28.494888729519314,5.701947866969633,0.9613341250628527,0.0,0.0,28.11400032043457,30.266666412353516,29.190333366394043,7.311989906332009,0.9238156079520333,0.0,0.0,0.16552187558686526,0.0439533828352775,0.12156849275158776,29.440222422281902,29.440222422281902,29.012907389353014,28.84738551376615,0.014268588303359512,0.006147693176159684,0.008120895127199827,0.01906384149858896,3.262577611922695,215.58992252237326,-879.8506100997021,-881.3299445758158,1.4793344761137632,29.190333366394043,29.190333366394043,29.190333366394043,29.190333366394043,0.0,0.0,0.0,0.0,62.31531043216866,243.17347575409525,241.1645216760985,4.0,0.0,4.0,29.333332061767578,28.713333129882812,0.0,1.0,100.0,0.0,0.0,0.0,100.0,54.84313147912726,92.38156079520333,84.48399402913343,-7.618439204796667,0.0,0.0,0.5737846693520188,0.15249659950207198,0.4212880698499468,5.480406266837055,2.1337798936162664,3.3466263732207886,29.358838419658397,1.925463704513497,1.907161217475517,4.9458472976047,31.270666122436523,0.03880052465815389,1
2020-01-07,31.270666122436523,31.441999435424805,30.224000930786133,30.760000228881836,268231500,396717409.51875806,829885500,0.4780387288592921,221877577.16058227,0.5060021941189835,0.35497392389620797,21236654.727262706,29.91576827749571,100.0,1019.2546370451349,29.897833347320557,31.777299326848663,28.01836736779245,12.57258984418377,0.8652188414340588,0.0,0.0,29.743055502573647,30.674721876780193,28.811389128367104,6.264765730783297,1.319827065865647,1.0,0.0,28.11400032043457,31.441999435424805,29.777999877929688,11.13123842898298,0.9485176206277975,0.0,0.0,0.33336710567541417,0.10183612740330483,0.23153097827210933,29.897833347320557,29.897833347320557,29.36025488675048,29.026887781075065,0.02374036312961902,0.006654323136407376,0.017086039993211646,0.04469367917493708,4.474042230502329,215.1323115973346,-877.9830401925708,-880.4932184800045,2.510178287433746,29.777999877929688,29.777999877929688,29.777999877929688,29.777999877929688,0.0,0.0,0.0,0.0,123.01951943506407,243.17347575409525,241.1645216760985,12.0,0.0,12.0,29.333332061767578,28.713333129882812,1.0,0.0,100.0,0.0,0.0,0.0,100.0,64.9425573404484,94.85176206277976,84.399346322094,-5.148237937220245,0.0,0.0,1.148476916263695,0.3516926628543966,0.7967842534092984,10.151137790601638,3.737251473013341,6.413886317588297,30.01668443249447,3.880052465815398,3.806670586808636,9.017801233446265,32.80933380126953,0.04920482578812169,1
2020-01-08,32.80933380126953,33.232666015625,31.215333938598633,31.579999923706055,467164500,667815248.5010237,1297050000,0.5148724016044283,292868054.2588109,0.6006681808198342,0.4163974881271145,44223402.56415768,30.817408899625843,100.0,1019.2546370451349,30.48013343811035,33.35260419101693,27.60766268520377,18.848150771643482,0.9054350006527173,0.0,0.0,30.278266652425128,31.42706616719564,29.129467137654622,7.588277941785656,1.6016139527835807,1.0,0.0,28.11400032043457,33.232666015625,30.673333168029785,16.7934491021302,0.9172963737887322,0.0,0.0,0.5838134443049654,0.19823159078363695,0.38558185352132845,30.48013343811035,30.48013343811035,29.890882412061103,29.307068967756138,0.03703966769221078,0.00761216893906039,0.02942749875315039,0.08785345571402559,5.880542270502873,214.5500115065448,-875.6065975270313,-879.5158942894099,3.909296762378517,30.673333168029785,30.673333168029785,30.673333168029785,30.673333168029785,0.0,0.0,0.0,0.0,125.57156612968082,243.17347575409525,241.1645216760985,16.0,0.0,16.0,29.333332061767578,28.713333129882812,0.0,0.0,100.0,0.0,0.0,0.0,100.0,69.4421276051594,91.72963737887322,92.98765341228544,-8.270362621126784,0.0,0.0,1.9920567455834,0.6797654794001973,1.3122912661832027,20.852847431525998,7.160370664715873,13.692476766810124,30.980819909408286,4.920482578812169,4.803256849306692,14.382003150942069,32.089332580566406,-0.021945011900097317,0
2020-01-09,32.089332580566406,33.253334045410156,31.524667739868164,33.13999938964844,426606000,519908970.0824977,870444000,0.3016315146888345,207150212.11336973,0.06686064496413545,0.3464901194945187,34861528.81750475,31.18165625551244,72.26803077489357,996.88708190595,30.74833329518636,33.631825990159754,27.86484060021297,18.75544061066102,0.7325303767402849,0.0,0.0,30.613407452901203,31.858851432800293,29.367963473002117,8.136591667002154,1.0925297128919391,1.0,0.0,28.11400032043457,33.253334045410156,30.683667182922363,16.714186345118573,0.7735112123217335,0.0,0.0,0.7159429462030289,0.30177386186751537,0.4141690843355135,30.74833329518636,30.74833329518636,30.229105514908074,29.513162568705045,0.045838101214444066,0.01516645037252844,0.030671650841915626,0.13575011227760259,7.29910383108531,214.28181164946878,-874.5120389079823,-878.6819183925054,4.169879484523108,30.683667182922363,30.683667182922363,30.683667182922363,30.683667182922363,0.0,0.0,0.0,0.0,87.11995198519311,243.17347575409525,241.1645216760985,20.0,0.0,20.0,29.489305419921877,28.713333129882812,0.0,0.0,83.03131864348158,0.0,0.0,0.0,98.1634378451721,61.53272273485095,77.35112123217336,87.97750689127544,-22.648878767826652,0.42645556131998674,0.0,2.425842857526205,1.0289809550253988,1.3968619025008062,25.696658798908974,10.867628291554494,14.82903050735448,31.3892057479718,-2.1945011900097344,-2.2189385476863333,11.87188873063767,31.876667022705078,-0.0066272976331742195,0
2020-01-10,31.876667022705078,32.3293342590332,31.579999923706055,32.11933135986328,194392500,479439375.5823234,676051500,0.24996207112715,171651526.17480862,-0.167424787625252,0.2608376349745569,33573231.86234792,31.257365133291117,64.24074838278898,990.2804145074928,30.909523827689036,33.69346301721622,28.125584638161857,18.013471867420368,0.6737004886195627,0.0,0.0,30.80130168369838,31.97587285723005,29.626730510166713,7.626763216655302,0.9577693388189139,0.0,0.0,28.11400032043457,33.253334045410156,30.683667182922363,16.627023287792365,0.732131226268709,0.0,0.0,0.7943395434025646,0.40028699817452523,0.3940525452280394,30.909523827689036,30.909523827689036,30.482576516107613,29.68823697270505,0.049260154852259964,0.022549563573296846,0.02671059127896312,0.18294026098403351,8.534789257523343,214.1206211169661,-873.8541993081277,-877.9922442375943,4.1380449294665596,30.683667182922363,30.683667182922363,30.683667182922363,30.683667182922363,0.0,0.0,0.0,0.0,59.641228132893296,243.17347575409525,241.1645216760985,20.0,0.0,20.0,29.715147137451172,28.713333129882812,0.0,0.0,78.77917308678083,0.0,0.0,0.0,96.17460006284637,59.66163478792375,73.2131226268709,80.76462707930582,-26.786877373129098,0.6766762324741933,0.0,2.675603620830935,1.358305488186506,1.3172981326444289,21.51986960381637,12.99807655400687,8.521793049809501,31.596618518282707,-0.6627297633174267,-0.6649355680979685,11.13048042723439,34.990665435791016,0.09768895885093326,1
2020-01-13,34.990665435791016,35.04199981689453,32.79999923706055,32.900001525878906,397764000,858988421.5373331,1073815500,0.3709231302349966,324077945.9759381,1.1083251527989726,0.38190728037804483,72430382.89073056,31.776112974270493,71.25471837477913,990.2804145074928,31.419666528701782,35.17045362552778,27.668879431875787,23.87540996591839,0.9760332718046163,0.0,0.0,31.235833326975506,32.54383317629497,29.927833477656044,8.374995702066721,1.9353335402787353,1.0,0.0,28.11400032043457,35.04199981689453,31.57800006866455,22.04988232491663,0.9925903024199487,0.0,0.0,1.0951192061452097,0.5392534397686621,0.5558657663765476,31.419666528701782,31.419666528701782,31.176128657597367,30.081009451452157,0.06374336632212187,0.024298759786256483,0.03944460653586539,0.24825078518726182,9.892010414598872,213.61047841595337,-871.7722403674106,-877.2147437538213,5.442503386410635,31.57800006866455,31.57800006866455,31.57800006866455,31.57800006866455,0.0,0.0,0.0,0.0,135.84167061871844,243.17347575409525,241.1645216760985,28.000000000000004,0.0,28.000000000000004,29.92743835192871,28.713333129882812,0.0,0.0,88.25992725942434,0.0,0.0,0.0,94.78417896660166,72.02364606816946,99.25903024199488,83.27442470034639,-0.7409697580051247,1.120416808128354,0.0,3.640566676835185,1.814757725916242,1.825808950918943,24.26352803612164,15.251166850429826,9.012361185691816,32.975556619650916,9.768895885093333,9.320702322102248,21.98670135677494,35.861331939697266,0.024882822120200907,1
2020-01-14,35.861331939697266,36.49399948120117,34.99333190917969,36.284000396728516,434943000,927195545.2717347,1508758500,0.33706941430153814,331879711.0091607,0.6288676937570535,0.41277733205042094,83252992.19215709,32.409654796831575,76.51331273087936,990.2804145074928,31.91318490770128,36.41864607788002,27.407723737522538,28.235735061914703,0.9381512660821972,0.0,0.0,31.741061599166308,33.07046897323043,30.41165422510218,8.376577890507887,2.04966431694105,1.0,0.0,28.11400032043457,36.49399948120117,32.30399990081787,26.258736584903954,0.9245026724506223,0.0,0.0,1.3877476749173496,0.7089522867983997,0.6787953881189499,31.91318490770128,31.91318490770128,31.896929162535812,30.509181487618463,0.079403063623807,0.024351589164998463,0.055051474458808536,0.32797366361166097,11.18256178332642,213.11696003695386,-869.7581274544423,-876.3862308316681,6.628103377225784,32.30399990081787,32.30399990081787,32.30399990081787,32.30399990081787,0.0,0.0,0.0,0.0,151.71973890942647,243.17347575409525,241.1645216760985,32.0,0.0,32.0,30.336603269125977,28.713333129882812,0.0,0.0,89.65198080718369,0.0,0.0,0.0,93.78855714020878,71.84983966761723,92.45026724506224,88.30747337130934,-7.549732754937769,1.591466691758896,0.0,4.54862309393826,2.361530799520646,2.187092294417614,26.643936769062798,17.52972083415642,9.114215934906376,34.2082848797703,2.4882822120200876,2.4578286172624697,25.022074747665645,34.56666564941406,-0.036102013513057835,0
2020-01-15,34.56666564941406,35.85599899291992,34.452667236328125,35.31733322143555,260532000,708991718.0913066,1248226500,0.23544471196832142,236282324.0164144,-0.31743859698733035,0.3316422288240041,73847262.4075731,32.63017214635148,69.11425880204224,954.5292976012267,32.17853298187256,36.73967406028486,27.617391903460252,28.348968431729173,0.7617911424450824,0.0,0.0,32.06279983520508,33.399599647521974,30.726000022888183,8.338634300109277,1.4365148734833264,1.0,0.0,28.11400032043457,36.49399948120117,32.30399990081787,26.042203867675966,0.7700078729350616,1.486466407775879,0.0,1.4979219828510821,0.8667462260089362,0.6311757568421459,32.17853298187256,32.17853298187256,32.307657852824775,30.809735869973693,0.08265079265475685,0.03303320611980314,0.049617586534953705,0.40409354301431477,12.40732893475023,212.85161196278258,-868.6752073336091,-874.8016035980575,6.126396264448317,32.81099987030029,32.30399990081787,32.55749988555908,32.30399990081787,0.0,0.0,0.0,0.0,102.53940495165038,243.17347575409525,241.1645216760985,32.0,0.0,32.0,30.952342890333497,28.713333129882812,0.0,0.0,75.3454904951272,0.0,0.0,0.0,90.02456507184341,63.975569565434874,77.00078729350616,89.57002826018777,-22.99921270649384,1.8276000022888184,0.0,4.861846233193174,2.8615938862551515,2.0002523469380225,23.32081270490263,18.687939208305664,4.6328734965969645,34.35533588968204,-3.6102013513057862,-3.676981311758132,20.50852611569489,34.232666015625,-0.009662477636014745,0
